url,barkod,urun_adi,miktar,ambalaj,markalar,kategoriler,etiketler,mensei,uretim_yerleri,satildigi_ulkeler,icerik_metni,alerjenler,eser_miktarlar,icerik_sayisi,nutriscore_notu,nova_grubu,yesil_skor_notu,palmiye_yagi_icermez,vejetaryen,vegan_durumu,yag_seviyesi,doymus_yag_seviyesi,seker_seviyesi,tuz_seviyesi,enerji_kj,enerji_kcal,yag_g,doymus_yag_g,karbonhidrat_g,seker_g,lif_g,protein_g,tuz_g,sodyum_g,alkol_yuzde,meyve_sebze_baklagil_yuzde,nutriscore_puan,ns_negatif_puan,ns_pozitif_puan,ns_enerji_puan,ns_seker_puan,ns_doymus_yag_puan,ns_tuz_puan,ns_protein_puan,ns_lif_puan,ns_meyve_sebze_baklagil_puan
https://world.openfoodfacts.org/product/6111266962187/lait-jaouda,6111266962187,Lait – Jaouda – 450 ml,450 ml,,Jaouda,"Dairies, ,, Meals, ,, Milks (liquid and powder), ,, Milks, ,, Semi-skimmed milks",,,,"France, ,, Morocco, ,, Netherlands, ,, United States",fresh pasteurised semi-skimmed milk with 15g/l of fat,Milk,,2,B,3,D,,,no,low,low,low,low,188.0,45.0,1.5,1.0,4.9,0.0,,3.1,0.225,0.09,,,-3,4,7,3,0,0,1,7,0,0
https://world.openfoodfacts.org/product/6111242101180/uht-jaouda-1l,6111242101180,uht jaouda 1L – 1L,1L,"Multilayer-composite, ,, Tetra Pak",Jaouda,"Dairies, ,, Milks (liquid and powder), ,, Milks, ,, Homogenized milks, ,, Pasteurised products, ,, UHT Milks, ,, Whole milks, ,, Cow milks, ,, Whole milk UHT",No gluten,,,"Democratic Republic of the Congo, ,, Mauritania, ,, Morocco, ,, United States",whole milk,Milk,Nuts,1,B,1,D,True,True,no,moderate,low,low,low,242.0,58.0,3.0,0.0,4.8,0.0,,3.0,0.0,0.0,0.0,,-1,5,6,5,0,0,0,6,0,0
https://world.openfoodfacts.org/product/6111032009665/salim,6111032009665,Salim – 470 ml,470 ml,,Salim,"Dairies, ,, Milks (liquid and powder), ,, Milks, ,, Semi-skimmed milks, ,, Fresh milks",No gluten,,,"France, ,, Morocco, ,, United States",French: lait partiellement écrémé,Milk,,1,B,1,D,True,True,no,low,low,low,low,188.0,45.0,1.5,1.0,4.8,0.0,,3.0,0.0,0.0,,,-3,3,6,3,0,0,0,6,0,0
https://world.openfoodfacts.org/product/6111242100206/yaourt-nature-jaouda,6111242100206,Yaourt nature – Jaouda – 110 g,110 g,,Jaouda,"Dairies, ,, Fermented foods, ,, Fermented milk products, ,, Desserts, ,, Dairy desserts, ,, Fermented dairy desserts, ,, Yogurts, ,, Plain fermented dairy desserts, ,, Plain yogurts",,,Maroc,"France, ,, Morocco, ,, United States","whole fresh milk, skimmed milk powder, starch, selected lactic ferment",Milk,Milk,4,B,3,B,True,True,no,moderate,moderate,low,low,330.0,78.0,3.3,2.4,8.0,0.0,0.0,4.2,0.0,0.0,,0.0,1,2,1,0,0,2,0,1,0,0
https://world.openfoodfacts.org/product/6111252421582/%D8%A7%D9%83%D9%88%D8%A7%D9%81%D9%8A%D9%86%D8%A7-pepsi,6111252421582,"اكوافينا – pepsi – 1,5l","1,5l",,pepsi,"Beverages and beverages preparations, ,, Beverages, ,, Waters, ,, Table waters",,,,"Morocco, ,, United States",Aqua,,,1,B,1,,True,True,yes,low,low,low,low,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0
https://world.openfoodfacts.org/product/3168930010265/cruesli-mixed-nuts-quaker,3168930010265,Cruesli - Mixed Nuts – Quaker – 450 g,450 g,"Bag, ,, Box",Quaker,"Plant-based foods and beverages, ,, Plant-based foods, ,, Breakfasts, ,, Cereals and potatoes, ,, Cereals and their products, ,, Breakfast cereals, ,, Mueslis, ,, Cereals with nuts, ,, Crunchy cereal clusters, ,, Cereal clusters with nuts","No artificial flavors, ,, No preservatives, ,, Green Dot, ,, No colorings, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade A, ,, Triman",,,"Belgium, ,, France, ,, French Polynesia, ,, Germany, ,, Guadeloupe, ,, Italy, ,, Luxembourg, ,, Martinique, ,, Netherlands, ,, Réunion, ,, Slovenia, ,, Spain, ,, Switzerland, ,, United Kingdom","whole oats 32%, whole wheat 18%, glucose syrup, sunflower oil, sugar, toasted almonds 4, 2%, hazelnuts 4%, oligofructose, pecans 1, 5%, wheat flour , rice flour, brazil nuts 1%, honey, natural flavours, antioxidant tocopherol, may contain traces of milk , soy and sesame .","Gluten, Nuts, fr:avoine","Milk, Sesame seeds, Soybeans",16,B,4,B,True,,no,moderate,moderate,moderate,low,1913.0,462.0,19.0,2.0,57.0,12.0,10.0,8.5,0.0,0.0,,,1,9,8,5,3,1,0,3,5,0
https://world.openfoodfacts.org/product/3760020507350/pure-peanut-butter-jardin-bio-etic,3760020507350,Pure Peanut butter – Jardin Bio étic – 350 g,350 g,"Metal, ,, Glass, ,, Jar, ,, Lid",Jardin Bio étic,"Plant-based foods and beverages, ,, Plant-based foods, ,, Legumes and their products, ,, Breakfasts, ,, Spreads, ,, Nuts and their products, ,, Plant-based spreads, ,, Sweet spreads, ,, Oilseed purees, ,, Legume butters, ,, fr:Pâtes à tartiner, ,, Nut butters, ,, Peanut butters","Low or no salt, ,, Organic, ,, Vegetarian, ,, Certified by Ecocert, ,, EU Organic, ,, Non-EU Agriculture, ,, Vegan, ,, 1% for the planet, ,, European Vegetarian Union, ,, European Vegetarian Union Vegan, ,, FR-BIO-01, ,, Green Dot, ,, NL-BIO-01, ,, No added salt, ,, No added sugar, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade B, ,, The Vegan Society, ,, AB Agriculture Biologique, ,, Triman",Non UE,Pays-Bas,"Belgium, ,, France, ,, Guadeloupe, ,, Morocco, ,, Réunion, ,, Spain, ,, Switzerland",peanut puree,Peanuts,"Nuts, Sesame seeds",1,B,1,B,True,True,yes,high,high,moderate,low,2591.0,625.0,50.0,9.7,12.0,0.0,5.5,29.0,0.0,0.0,,,-5,5,10,,1,,0,7,3,0
https://world.openfoodfacts.org/product/3228857002344/pain-de-mie-american-sandwich-complet-sans-sucres-ajoutes-600g-harrys,3228857002344,Pain de mie american sandwich complet sans sucres ajoutés 600g – Harrys – 600 g,600 g,,Harrys,"Plant-based foods and beverages, ,, Plant-based foods, ,, Cereals and potatoes, ,, Cereals and their products, ,, Breads, ,, Sliced breads, ,, Wholemeal breads, ,, Wholemeal sliced breads","Vegetarian, ,, Source of fibre, ,, High fibres, ,, No added sugar, ,, Nutriscore, ,, Nutriscore Grade A",,,France,"French: Farine complète de BLÉ 39,3%, eau, farine de BLÉ 26,7%, huile de colza, fibre de chicorée, arôme (contient alcool), sel, vinaigre, farine de SEIGLE maltée, levure, gluten de BLÉ , levure désactivée, extrait d'acérola. Peut contenir des traces d' OEUFS , SOJA , LAIT , FRUITS À COQUE et GRAINES DE SÉSAME .",Gluten,"Eggs, Milk, Nuts, Sesame seeds, Soybeans",13,B,4,A,True,True,maybe,moderate,low,low,moderate,1178.0,280.0,6.8,0.5,43.0,3.6,8.1,7.7,1.1,0.44,,0.919628906249997,1,9,8,3,1,0,5,3,5,0
https://world.openfoodfacts.org/product/5411188112709/nutty-almond-drink-alpro,5411188112709,Nutty Almond Drink – alpro – 1 l,1 l,"Composite material, ,, Tetra Pak, ,, Tetra Brik, ,, Tetra Brik Aseptic, ,, Kunststoff, ,, Packung, ,, Verbundstoff, ,, Ziegel, ,, Composite-carton",Alpro,"Beverages and beverages preparations, ,, Plant-based foods and beverages, ,, Beverages, ,, Plant-based foods, ,, Dairy substitutes, ,, Milk substitutes, ,, Nuts and their products, ,, Plant-based beverages, ,, Plant-based milk alternatives, ,, Nut-based drinks, ,, Almond-based drinks","Low or no fat, ,, Low or no sugar, ,, Vegetarian, ,, Low fat, ,, No gluten, ,, No milk, ,, No preservatives, ,, Vegan, ,, Calcium source, ,, Certified B Corporation, ,, European Vegetarian Union, ,, European Vegetarian Union Vegan, ,, FSC, ,, FSC Mix, ,, Low saturated fat, ,, No colorings, ,, No dyes or preservatives, ,, No sugar, ,, Nutriscore, ,, Nutriscore Grade B, ,, Plant based, ,, The Vegan Society, ,, Without sweeteners, ,, Triman",,,"Albania, ,, Austria, ,, Belgium, ,, Bulgaria, ,, Croatia, ,, Cyprus, ,, Estonia, ,, Finland, ,, France, ,, Germany, ,, Greece, ,, Hungary, ,, Ireland, ,, Israel, ,, Latvia, ,, Luxembourg, ,, Morocco, ,, Netherlands, ,, Norway, ,, Poland, ,, Portugal, ,, Réunion, ,, Romania, ,, Spain, ,, Sweden, ,, Switzerland, ,, United Kingdom","water, almond (2,3%), sugar, calcium (tri - calcium phosphate), sea salt, stabilisers (locust bean gum, gellan gum), emulsifier (lecithins), natural flavouring, vitamins (b2, b12, e, d2)",Nuts,de:schalenfrüchte-keine-erdnüsse,15,B,4,B,True,True,yes,low,low,low,moderate,61.0,15.0,1.1,0.1,0.0,0.0,0.3,0.5,0.15,0.06,,0.0,1,1,0,1,0,0,0,0,0,0
https://world.openfoodfacts.org/product/3029330022428/pain-de-mie-complet-jacquet,3029330022428,Pain de mie complet – Jacquet – 550 g,550 g,"Plastic, ,, Bag, ,, Clip en plastique, ,, Enveloppe",Jacquet,"Plant-based foods and beverages, ,, Plant-based foods, ,, Cereals and potatoes, ,, Cereals and their products, ,, Breads, ,, Sliced breads, ,, Wholemeal breads, ,, Wholemeal sliced breads","Low or no sugar, ,, Vegetarian, ,, Vegan, ,, No added sugar, ,, No additives, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade A, ,, fr:Blé français, ,, fr:Farine de blé français, ,, fr:Origine France, ,, Triman, ,, Sachet-recyclable",Exploitations principalement basées en Auvergne,"France, ,, Auvergne","France, ,, Switzerland","Ingrédients: Farine complète de blé (63%), eau, farine de blé (2,2%), huile de colza, levure, arôme naturel (contient alcool), sel, farine de maïs fermentée, gluten de blé, jus d'acérola en poudre. Présence possible de: Lait, œufs, graines de sésame.",Gluten,"Eggs, Milk, Sesame seeds",16,B,4,A,False,True,yes,low,low,low,moderate,1020.0,246.0,2.8,0.3,42.0,0.0,6.6,8.8,1.2,0.48,,0.0,2,9,7,3,1,0,5,3,4,0
https://world.openfoodfacts.org/product/6111242100817/le-lait-demi-ecreme-jaouda,6111242100817,Le Lait demi écrémé – Jaouda – 500 ml,500 ml,,Jaouda,"Dairies, ,, Milks (liquid and powder), ,, Milks, ,, Homogenized milks, ,, Pasteurised products, ,, Semi-skimmed milks, ,, UHT Milks, ,, Cow milks","No gluten, ,, Organic, ,, Catalan Council of Organic Production",,,"France, ,, Morocco, ,, United States","Arabic: جودة حليب طبيعي نصف الدسم معقم يحتوي على 15 ال من المواد الدهنية المكونات حليب نصف الدسم حليب من مزرعة جودة حليب UHT جودة خالص لا يحتوي على مواد حافظة. يتم الإحتفاظ به 6 أشهر خارج الثلاجة لأنه : يخضع لمعالجة حرارية UHT (درجة حرارة جد مرتفعة) و التي تقضي على الكائنات المجهرية. يعبأ في علبة معقمة مكونة من 6 طبقات تحميه من كل تلوث خارجي. Le lait UHT Jaouda ne contient pas de conservateurs. Si le lait UHT se conserve à température ambiante pendagt 6 mois, c'est parce que: - 1l subit un traitement thermique UHT (Ultra Haute Température) qui détruit tous les micro-organismes. - Il est conditionné dans un emballage aseptique de ó couches le protégeant de toute contamination extérieure.",,,13,B,,D,False,True,yes,low,low,low,low,189.0,45.0,1.5,1.0,4.9,0.0,,3.1,0.0,0.0,,,-4,3,7,3,0,0,0,7,0,0
https://world.openfoodfacts.org/product/3175681851849/pomme-noisette-gerble,3175681851849,Pomme Noisette – Gerblé – 230 g,230 g,fr:R PENSEZ AU TRI ! FILM PLASTIQUE ETUI CARTON À JETER O A RECYCLER,Gerblé,"Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, Dry biscuits","Low or no sugar, ,, Low sugar, ,, Enriched with vitamins, ,, Low or no Sodium, ,, No preservatives, ,, Non-EU Agriculture, ,, Reduced sugar, ,, Rich in vitamin E, ,, Source of fibre, ,, Sustainable farming, ,, EU Agriculture, ,, EU/non-EU Agriculture, ,, High fibres, ,, Low Sodium, ,, Made in France, ,, Natural flavors, ,, No colorings, ,, No dyes or preservatives, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade A, ,, Rich in vitamin B1, ,, Rich in vitamin B9, ,, Vitamin B6 source, ,, Without sweeteners, ,, fr:Farine de blé français, ,, Triman",fabriqué en France.pommes origine UE. noisettes origine UE et non UE,France,"Belgium, ,, France, ,, French Polynesia, ,, Germany, ,, Guadeloupe, ,, Martinique, ,, Morocco, ,, Réunion, ,, Switzerland","wheat flour 68,5 %, rapeseed oil, fruit sugar syrup, concentrated apple juice 5,3 %, roasted hazelnuts 5,3 %, wheat germ 5,2 %, chicory fibre: fructooligosaccharides, barley malt extract, natural apple flavour, emulsifier: rapeseed lecithins, wheat starch , baking powders (potassium tartrates, potassium carbonates), vitamins b1, b2,  b6, b9, pp and e, made in a workshop that uses other nuts, lupine , milk , sesame and soy","Gluten, Nuts","Lupin, Milk, Nuts, Sesame seeds, Soybeans",22,B,4,B,True,,maybe,moderate,moderate,moderate,low,1917.2,457.0,17.0,1.5,63.0,11.0,5.9,10.0,0.01,0.004,,5.3,2,9,7,5,3,1,0,4,3,0
https://world.openfoodfacts.org/product/5449000061515/ciel-the-coca-cola-company,5449000061515,Ciel – THE COCA-COLA COMPANY – 1 l,1 l,"Plastic, ,, Bottle",THE COCA-COLA COMPANY,"Beverages and beverages preparations, ,, Beverages, ,, Waters, ,, Non-alcoholic beverages",Halal,,,"France, ,, Morocco, ,, Netherlands, ,, United States","French: eau minérale, calcium, magnésium, sodium, potassium, bicarbonates, chlorures, sulfates, nitrates",,,9,B,1,,False,True,yes,low,low,low,low,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02,,,0,0,0,0,0,0,0,0,0,0
https://world.openfoodfacts.org/product/3251490332080/gerble-fig-bran-cookie-210g-7-5oz,3251490332080,"Gerble - Fig Bran Cookie, 210g (7.5oz) – 210 g",210 g,"Plastic, ,, Box, ,, Cardboard, ,, fr:Boîte en carton sachet en plastique, ,, fr:Etui en carton, ,, fr:Film en plastique",Gerblé,"Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, fr:Biscuits au son de blé, ,, fr:Biscuits au son de blé et la figue","No preservatives, ,, Source of fibre, ,, High fibres, ,, Made in France, ,, No colorings, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade A, ,, Triman",Fabriqué en France par Nutrition et Santé. Farine de blé: France. Figues : non UE,"Revel (31250), ,, Annoray, ,, France","Belgium, ,, France, ,, French Polynesia, ,, Martinique, ,, Morocco, ,, Réunion, ,, Switzerland","wholemeal wheat flour 26.5%, wheat flour 26.1%, wheat bran 19.9%, rapeseed oil, brown cane sugar, fig paste 5.1%, natural fig flavour, natural flavour, emulsifier: rapeseed lecithins, baking powders (citric acid, potassium carbonates, sodium carbonates), made in a workshop that uses nuts, lupine , eggs , sesame and soy",Gluten,"Lupin, Milk, Nuts, Sesame seeds, Soybeans",14,B,4,C,True,,maybe,moderate,moderate,high,low,1883.0,450.0,19.0,1.7,54.0,16.0,13.0,9.3,0.19,0.076,0.0,,2,10,8,5,4,1,0,3,5,0
https://world.openfoodfacts.org/product/3480341000674/carre-frais-elle-vire,3480341000674,Carré Frais – Elle & Vire – 200 g,200 g,"Fresh, ,, fr:Portions",Elle & Vire,"Dairies, ,, Fermented foods, ,, Fermented milk products, ,, Cheeses, ,, Cream cheeses, ,, Fromages-à-la-crème, ,, Produits-fermentés, ,, Produits-laitiers-fermentés","Low or no fat, ,, Pasteurized, ,, Source of proteins, ,, French milk, ,, High proteins, ,, Made in France, ,, No fat",France,"Grièges, ,, France",France,"skimmed milk (origin: france), salt, lactic ferments.",Milk,,3,B,3,C,True,True,no,low,low,low,moderate,351.0,84.0,0.4,0.4,4.4,0.0,0.0,16.0,1.32,0.528,0.0,,1,7,6,1,0,0,6,6,0,0
https://world.openfoodfacts.org/product/6111266963207/%D9%83%D9%8A%D9%81%D9%8A%D8%B1-jaouda,6111266963207,كيفير – Jaouda – 320g,320g,,Jaouda,"Beverages and beverages preparations, ,, Beverages, ,, Dairies, ,, Fermented foods, ,, Fermented milk products, ,, Desserts, ,, Dairy desserts, ,, Dairy drinks, ,, Fermented dairy desserts, ,, Fermented drinks, ,, Fermented milk drinks, ,, Yogurts, ,, Kefir",No gluten,,,"Egypt, ,, France, ,, Morocco","French: Lait frais partiellement écrémé, ferments du kéfir et ferments du yaourt et bifidobacterium",Milk,,4,B,1,E,True,,no,moderate,moderate,low,low,173.0,53.0,2.5,1.8,4.8,0.0,,3.0,0.0,0.0,,0.0,-2,4,6,3,0,1,0,6,0,0
https://world.openfoodfacts.org/product/8410376009392/fibra-integral-gullon,8410376009392,Fibra integral – Gullón – 170 g,170 g,Pack,Gullón,"Snacks, ,, Sweet snacks, ,, Biscuits and cakes, ,, Biscuits and crackers, ,, Biscuits, ,, Crackers(Breakfast)","Low or no sugar, ,, Vegetarian, ,, Source of fibre, ,, Vegan, ,, European Vegetarian Union, ,, Green Dot, ,, High fibres, ,, No sugar, ,, Nutriscore, ,, Nutriscore Grade B, ,, With sweeteners, ,, es:Recicla amarillo, ,, es:Recicla azul, ,, pt:Ecoponto amarelo, ,, pt:Ecoponto azul",,,"Bulgaria, ,, France, ,, Morocco, ,, Portugal, ,, Romania, ,, Spain, ,, Tunisia","Whole wheat flour 57,5 %, sweetener (maltitol), vegetable oil 16,5 % (sunflower high oleic), vegetable fibre 3,5 %, pea fiber 3,5 %, raising agents (sodium hydrogen carbonate and ammonium hydrogen carbonate), emulsifier ( soya lecithin), salt, flavours.","Gluten, Soybeans",Milk,15,B,4,C,True,True,yes,moderate,moderate,low,moderate,1802.0,431.0,17.0,1.7,65.0,0.5,9.3,6.1,0.65,0.26,,0.0,2,9,7,5,0,1,3,2,5,0
https://world.openfoodfacts.org/product/8420756010320/kefir-reina,8420756010320,KÉFIR – Reina – 600 grammes,600 grammes,,Reina,"Dairies, ,, Milks (liquid and powder), ,, Milks",,,,"France, ,, Morocco","Arabic: حليب, حليب نصف منزوع الدسم, قشطة الحليب, تخمير الكفير, الخمائر اللبنية, فيتامين B6, فيتامين B12",Milk,,8,B,,D,False,True,no,low,low,low,low,203.0,48.0,1.5,1.0,4.7,4.7,,3.4,0.13,0.052,0.0,,-1,6,7,3,3,0,0,7,0,0
https://world.openfoodfacts.org/product/3387390123210/nestle-chocapic-cereales-375g,3387390123210,NESTLE CHOCAPIC Céréales 375g – 375 g,375 g,,"Nestlé, ,, Chocapic","Plant-based foods and beverages, ,, Plant-based foods, ,, Breakfasts, ,, Cereals and potatoes, ,, Cereals and their products, ,, Breakfast cereals, ,, Chocolate cereals, ,, Breakfast cereals fortified with vitamins and chemical elements, ,, Extruded cereals, ,, Breakfast cereals rich in fibre, ,, Chocolate wheat shells, ,, Unfilled breakfast chocolate cereals fortified with vitamins and chemical elements","Made in France, ,, Nutriscore, ,, Nutriscore Grade A, ,, Rainforest Alliance, ,, Triman","Fabriqué en France, blé 100% français, cacao origine hors France.",,"Belgium, ,, France, ,, French Polynesia, ,, Guadeloupe, ,, Réunion, ,, Switzerland","French: Farine de BLÉ complet 37,5 %, farine de BLÉ 18,5 %, chocolat en poudre 18,1 % (sucre, cacao en poudre*), semoule de maïs, sirop de glucose, extrait de malt d' ORGE ( ORGE , ORGE malté), huile de tournesol, carbonate de calcium, sucre, farine d' ORGE malté, émulsifiant : lécithines ; sel, arômes naturels, fer, vitamines B3, B5, D, B6, B1, B2, B9. Peut contenir du LAIT et des FRUITS À COQUE. *Bilan massique certifié Rainforest Alliance. www.ra.org/fr. Nestlé achète une quantité de cacao certifié Rainforest Alliance équivalente à celle nécessaire pour ce produit.",Gluten,"Milk, Nuts",31,B,4,C,True,True,yes,moderate,low,high,low,1624.0,384.0,4.4,1.1,73.8,19.9,7.7,8.5,0.2,0.08,,0.0,2,10,8,4,5,1,0,3,5,0
https://world.openfoodfacts.org/product/3229820787015/lait-d-amande-bjorg,3229820787015,Lait D’Amande – Bjorg – 1 l,1 l,"Tetra Pak, ,, Container, ,, Brique, ,, Brique en carton, ,, Frais",Bjorg,"Beverages and beverages preparations, ,, Plant-based foods and beverages, ,, Beverages, ,, Plant-based foods, ,, Dairy substitutes, ,, Milk substitutes, ,, Nuts and their products, ,, Plant-based beverages, ,, Plant-based milk alternatives, ,, Nut-based drinks, ,, Almond-based drinks, ,, Unsweetened plain almond-based drinks","Low or no sugar, ,, Vegetarian, ,, Organic, ,, Certified by Ecocert, ,, EU Organic, ,, Vegan, ,, 100% vegetable, ,, Calcium source, ,, Certified B Corporation, ,, FR-BIO-01, ,, FSC, ,, FSC Mix, ,, IT-BIO-007, ,, Made in Italy, ,, No added sugar, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade B, ,, Plant based, ,, AB Agriculture Biologique, ,, fr:Pauvre en acides gras saturés",European Union and Non European Union,Italie,"Belgium, ,, Côte d'Ivoire, ,, France, ,, French Polynesia, ,, Guadeloupe, ,, Martinique, ,, Morocco, ,, New Caledonia, ,, Réunion, ,, Switzerland, ,, United Kingdom","almond milk (water, almonds 2.8%), rice starch, natural almond flavour, sea salt, stabilisers: guar gum, xanthan gum",Nuts,Nuts,9,B,4,A,True,True,yes,moderate,low,low,low,102.0,25.0,1.7,0.2,1.6,0.5,0.5,0.7,0.05,0.02,,,2,2,0,2,0,0,0,0,0,0
https://world.openfoodfacts.org/product/20267605/cashewkerne-alesto,20267605,Cashewkerne – Alesto – 200g,200g,"Plastic, ,, PE 7 - Polyethylene, ,, LDPE 4 - Low-density polyethylene, ,, PET 1 - Polyethylene terephthalate, ,, PP 5 - Polypropylene, ,, Bag, ,, OPP - Oriented PolyPropylen, ,, de:LDPE/OPP/PET",Alesto,"Plant-based foods and beverages, ,, Plant-based foods, ,, Nuts and their products, ,, Nuts, ,, Cashew nuts","Low or no salt, ,, Vegetarian, ,, Source of proteins, ,, Vegan, ,, European Vegetarian Union, ,, European Vegetarian Union Vegan, ,, Green Dot, ,, Magnesium source, ,, No added salt, ,, No palm oil, ,, Rich in unsaturated fatty acids",sk:nepochádza z EU,"52531 Übach-Palenberg, ,, Deutschland","Austria, ,, Belgium, ,, Croatia, ,, France, ,, Germany, ,, Hungary, ,, Italy, ,, Poland, ,, Spain, ,, Sweden, ,, Switzerland, ,, United Kingdom",cashews,Nuts,"Nuts, Peanuts",1,B,1,E,True,True,yes,high,high,moderate,low,2487.9,600.0,47.6,9.0,19.8,0.0,5.2,20.5,0.02,0.008,,0.0,-4,5,9,,1,,0,7,2,0
https://world.openfoodfacts.org/product/7613036669146/nestle-chocapic-cereal-organic-375g-13-3oz,7613036669146,"Nestlé - Chocapic Cereal Organic, 375g (13.3oz) – 375 g",375 g,"Box, ,, Cardboard, ,, fr:Conteneur, ,, fr:Etui en carton, ,, fr:Film en plastique, ,, fr:Sachet plastique","Nestlé, ,, Chocapic","Plant-based foods and beverages, ,, Plant-based foods, ,, Breakfasts, ,, Cereals and potatoes, ,, Cereals and their products, ,, Breakfast cereals, ,, Chocolate cereals, ,, Breakfast cereals fortified with vitamins and chemical elements, ,, Extruded cereals, ,, Breakfast cereals rich in fibre, ,, Chocolate wheat shells","Vegetarian, ,, Organic, ,, EU Organic, ,, Non-EU Agriculture, ,, EU Agriculture, ,, EU/non-EU Agriculture, ,, FR-BIO-01, ,, Green Dot, ,, Made in France, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade A, ,, Nutriscore Grade B, ,, Rainforest Alliance, ,, AB Agriculture Biologique, ,, Triman","Blé français, cacao origine non UE.",França,"Belgium, ,, France, ,, Luxembourg, ,, Réunion, ,, Switzerland","whole ble flour* 33.0%*, chocolate powder 26.5% (sugar*, cocoa powder*), ble flour*, cornmeal*, glucose syrup*, orge malt extract*, sunflower oil*, salt, vanilla flavour, natural cinnamon flavour, *ingredients from organic farming, may contain milk and nuts",Gluten,"Milk, Nuts, Peanuts",16,B,4,B,True,True,yes,moderate,moderate,high,low,1648.0,390.0,5.6,1.6,71.7,19.9,8.2,9.1,0.2,0.08,,0.0,2,10,8,4,5,1,0,3,5,0
https://world.openfoodfacts.org/product/3228857000166/100-mie-complet-volkoren-harrys,3228857000166,100% mie Complet-Volkoren – Harrys – 500 g,500 g,"Plastic, ,, Bag, ,, fr:Sachet en plastique",Harrys,"Plant-based foods and beverages, ,, Plant-based foods, ,, Cereals and potatoes, ,, Cereals and their products, ,, Breads, ,, Sliced breads, ,, Sliced breads without crust, ,, Wholemeal breads, ,, Wholemeal sliced breads","Source of fibre, ,, Made in France, ,, No palm oil, ,, Nutriscore, ,, Nutriscore Grade A, ,, fr:Blé français, ,, Triman","fabriqué en France, blé français",France,"Belgium, ,, France, ,, French Polynesia, ,, Luxembourg, ,, Martinique, ,, Réunion, ,, Switzerland","flour full of wheat, and 37%, water, wheat flour , rapeseed oil, sugar, salt, flavour (contains alcohol), wheat gluten, rye flour and malted, yeast, vinegar, extract of acerola, may contain traces of eggs , soya , milk , nuts , sesame seeds",Gluten,"Eggs, Milk, Nuts, Sesame seeds, Soybeans",12,B,4,A,True,,maybe,moderate,low,moderate,moderate,1053.0,250.0,4.3,0.4,42.0,0.0,6.5,7.5,1.1,0.44,,0.0402777777777743,2,9,7,3,1,0,5,3,4,0
https://world.openfoodfacts.org/product/3033710073467/ricore-original-nestle,3033710073467,RICORE Original – Nestlé – 100 g,100 g,"Metal, ,, Box, ,, Can, ,, Drink can, ,, Steel, ,, fr:Boîte en métal","Nestlé, ,, Ricore","Beverages and beverages preparations, ,, Plant-based foods and beverages, ,, Beverages, ,, Plant-based beverages, ,, Beverage preparations, ,, Instant beverages, ,, Instant mix of chicory and coffee powder, ,, fr:Aliments","Source of fibre, ,, Sustainable farming, ,, Green Dot, ,, High fibres, ,, Made in France, ,, Magnesium source, ,, Nutriscore, ,, Nutriscore Grade A, ,, UTZ Certified, ,, fr:Origine France, ,, Triman, ,, fr:Savoir faire français",Origine du produit fini: France,"France, ,, Pontarlier, ,, Villars","Belgium, ,, France, ,, Morocco, ,, Spain, ,, Switzerland","soluble coffee 33.2%, chicory fiber (oligofructose) 33%, soluble chicory 30%, magnesium sulfate",,,5,B,4,,True,True,yes,low,low,high,moderate,211.0,50.0,1.6,1.0,5.0,4.9,0.9,3.4,0.1,0.04,,,0,7,7,4,3,0,0,7,0,0
https://world.openfoodfacts.org/product/6111246722039/fromage-herbes-milky-food-milky-foof,6111246722039,fromage herbes milky food – milky foof – 1kg,1kg,,milky foof,"Dairies, ,, Fermented foods, ,, Fermented milk products, ,, Cheeses, ,, Desserts, ,, Dairy desserts, ,, Fermented dairy desserts, ,, Fromages blancs - petit suisses and skyr, ,, fr:Fromages blancs",,,,"Morocco, ,, United States","French: Lait de vache pasteurisé, crème fraîche pasteurisée, ferments lactiques , présure, sel, ail et fines herbes.",Milk,,7,B,3,B,True,,no,high,low,low,low,953.0,228.0,21.0,0.0,4.0,0.0,0.0,4.8,0.0,0.0,0.0,,1,2,1,2,0,0,0,1,0,0
